"","year","pc_GDP","region","gcam.consumer","model","Units","input","value","totalPop","subregional.population.share"
"126",1975,4.93943549736,"EU-12","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",7.46966457591315,9962.9,0.1
"127",1975,5.5313001790592,"EU-12","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",7.46966457591315,9962.9,0.1
"128",1975,6.2464485660304,"EU-12","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",7.46966457591315,9962.9,0.1
"129",1975,7.4679204499536,"EU-12","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",7.46966457591315,9962.9,0.1
"130",1975,10.451357078344,"EU-12","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",7.46966457591315,9962.9,0.1
"131",1975,3.065862682892,"EU-15","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"132",1975,4.846386328877,"EU-15","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"133",1975,6.187600683612,"EU-15","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"134",1975,7.52201399517,"EU-15","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"135",1975,8.777703905349,"EU-15","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"136",1975,10.283947126461,"EU-15","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"137",1975,12.043206143717,"EU-15","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"138",1975,14.384109838975,"EU-15","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"139",1975,18.827672932502,"EU-15","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"140",1975,31.720496362445,"EU-15","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",26.2422304436827,35001.4,0.1
"141",1975,1.3640859357132,"Europe_Eastern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"142",1975,2.209317834969,"Europe_Eastern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"143",1975,2.7418819266384,"Europe_Eastern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"144",1975,3.193824018147,"Europe_Eastern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"145",1975,3.6966606047952,"Europe_Eastern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"146",1975,4.2949948863234,"Europe_Eastern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"147",1975,5.0613348067086,"Europe_Eastern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"148",1975,6.1775022407448,"Europe_Eastern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"149",1975,7.7875391617926,"Europe_Eastern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"150",1975,13.4402586341352,"Europe_Eastern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",4.63704157113969,6184.8,0.1
"151",1975,0.592686750236,"Europe_Non_EU","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"152",1975,0.9498381983496,"Europe_Non_EU","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"153",1975,1.2616809483411,"Europe_Non_EU","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"154",1975,1.5719211625418,"Europe_Non_EU","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"155",1975,1.9265932599879,"Europe_Non_EU","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"156",1975,2.3768532685359,"Europe_Non_EU","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"157",1975,2.9918270731685,"Europe_Non_EU","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"158",1975,4.0301062992064,"Europe_Non_EU","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"159",1975,5.9666085567249,"Europe_Non_EU","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"160",1975,11.4229844498168,"Europe_Non_EU","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",4.575637208076,6102.9,0.1
"161",1975,5.296088836218,"European Free Trade Association","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"162",1975,8.229923388448,"European Free Trade Association","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"163",1975,10.061696036872,"European Free Trade Association","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"164",1975,11.700709631056,"European Free Trade Association","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"165",1975,13.350758086666,"European Free Trade Association","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"166",1975,15.177967978234,"European Free Trade Association","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"167",1975,17.389686644265,"European Free Trade Association","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"168",1975,20.355766762196,"European Free Trade Association","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"169",1975,25.184187881405,"European Free Trade Association","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"170",1975,44.06621475464,"European Free Trade Association","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.793758231691501,1058.7,0.1
"171",1975,0.13316545222875,"India","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"172",1975,0.2178248833953,"India","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"173",1975,0.2766300929163,"India","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"174",1975,0.3334090229937,"India","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"175",1975,0.39406465800585,"India","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"176",1975,0.4648970512809,"India","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"177",1975,0.5562129594924,"India","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"178",1975,0.68702944289805,"India","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"179",1975,0.9186031432179,"India","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"180",1975,2.0486132996013,"India","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",46.7170242223169,62310.3,0.1
"181",1975,0.18817195700465,"Indonesia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"182",1975,0.30306263279015,"Indonesia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"183",1975,0.37966649553165,"Indonesia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"184",1975,0.4513113631779,"Indonesia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"185",1975,0.5259708104644,"Indonesia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"186",1975,0.6110416130161,"Indonesia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"187",1975,0.71734858842505,"Indonesia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
"188",1975,0.8646912197394,"Indonesia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",9.79778213617427,13068.1,0.1
