"","year","region","Y","gcam.consumer","Pn","Ps","measure","GCAM_region_ID","staples_FE"
"1",1975,"Africa_Eastern",0.09422942745944,"d1",0.358485,0.0393309,"ML",2,-0.368022175
"2",1975,"Africa_Eastern",0.17284306915512,"d2",0.358485,0.0393309,"ML",2,-0.368022175
"3",1975,"Africa_Eastern",0.21942137994952,"d3",0.358485,0.0393309,"ML",2,-0.368022175
"4",1975,"Africa_Eastern",0.26566876949648,"d4",0.358485,0.0393309,"ML",2,-0.368022175
"5",1975,"Africa_Eastern",0.3171225656816,"d5",0.358485,0.0393309,"ML",2,-0.368022175
"6",1975,"Africa_Eastern",0.38574217437224,"d6",0.358485,0.0393309,"ML",2,-0.368022175
"7",1975,"Africa_Eastern",0.48325775986768,"d7",0.358485,0.0393309,"ML",2,-0.368022175
"8",1975,"Africa_Eastern",0.6676609788464,"d8",0.358485,0.0393309,"ML",2,-0.368022175
"9",1975,"Africa_Eastern",0.94506596443224,"d9",0.358485,0.0393309,"ML",2,-0.368022175
"10",1975,"Africa_Eastern",2.452747892728,"d10",0.358485,0.0393309,"ML",2,-0.368022175
"11",1975,"Africa_Northern",0.37881238978,"d1",0.320242,0.025817,"ML",3,0.460429256
"12",1975,"Africa_Northern",0.598111483524,"d2",0.320242,0.025817,"ML",3,0.460429256
"13",1975,"Africa_Northern",0.756437525504,"d3",0.320242,0.025817,"ML",3,0.460429256
"14",1975,"Africa_Northern",0.911641526544,"d4",0.320242,0.025817,"ML",3,0.460429256
"15",1975,"Africa_Northern",1.162321473676,"d5",0.320242,0.025817,"ML",3,0.460429256
"16",1975,"Africa_Northern",1.45498746228,"d6",0.320242,0.025817,"ML",3,0.460429256
"17",1975,"Africa_Northern",1.861811359232,"d7",0.320242,0.025817,"ML",3,0.460429256
"18",1975,"Africa_Northern",2.79591219066,"d8",0.320242,0.025817,"ML",3,0.460429256
"19",1975,"Africa_Northern",3.786571965636,"d9",0.320242,0.025817,"ML",3,0.460429256
"20",1975,"Africa_Northern",8.761392623164,"d10",0.320242,0.025817,"ML",3,0.460429256
"21",1975,"Africa_Southern",0.047926651422,"d1",0.288219,0.0421755,"ML",4,-0.103053008
"22",1975,"Africa_Southern",0.10513403638191,"d2",0.288219,0.0421755,"ML",4,-0.103053008
"23",1975,"Africa_Southern",0.15795837363465,"d3",0.288219,0.0421755,"ML",4,-0.103053008
"24",1975,"Africa_Southern",0.21337327410204,"d4",0.288219,0.0421755,"ML",4,-0.103053008
"25",1975,"Africa_Southern",0.29609412154011,"d5",0.288219,0.0421755,"ML",4,-0.103053008
"26",1975,"Africa_Southern",0.4384147693227,"d6",0.288219,0.0421755,"ML",4,-0.103053008
"27",1975,"Africa_Southern",0.67344285170058,"d7",0.288219,0.0421755,"ML",4,-0.103053008
"28",1975,"Africa_Southern",0.93185714713509,"d8",0.288219,0.0421755,"ML",4,-0.103053008
"29",1975,"Africa_Southern",1.45294111382922,"d9",0.288219,0.0421755,"ML",4,-0.103053008
"30",1975,"Africa_Southern",4.0350676609317,"d10",0.288219,0.0421755,"ML",4,-0.103053008
"31",1975,"Africa_Western",0.094746226281,"d1",0.287137,0.0510511,"ML",5,-0.009595276
"32",1975,"Africa_Western",0.184517722095,"d2",0.287137,0.0510511,"ML",5,-0.009595276
"33",1975,"Africa_Western",0.272250187503,"d3",0.287137,0.0510511,"ML",5,-0.009595276
"34",1975,"Africa_Western",0.379033034583,"d4",0.287137,0.0510511,"ML",5,-0.009595276
"35",1975,"Africa_Western",0.504455133378,"d5",0.287137,0.0510511,"ML",5,-0.009595276
"36",1975,"Africa_Western",0.72803120796,"d6",0.287137,0.0510511,"ML",5,-0.009595276
"37",1975,"Africa_Western",1.015008375339,"d7",0.287137,0.0510511,"ML",5,-0.009595276
"38",1975,"Africa_Western",1.343798806182,"d8",0.287137,0.0510511,"ML",5,-0.009595276
"39",1975,"Africa_Western",1.976588073033,"d9",0.287137,0.0510511,"ML",5,-0.009595276
"40",1975,"Africa_Western",4.442571233646,"d10",0.287137,0.0510511,"ML",5,-0.009595276
"41",1975,"Argentina",2.0929748342492,"d1",0.326043,0.0343037,"ML",31,-0.157288881
"42",1975,"Argentina",3.5835586555956,"d2",0.326043,0.0343037,"ML",31,-0.157288881
"43",1975,"Argentina",4.6272262307788,"d3",0.326043,0.0343037,"ML",31,-0.157288881
"44",1975,"Argentina",5.6181675838816,"d4",0.326043,0.0343037,"ML",31,-0.157288881
"45",1975,"Argentina",6.6585271408216,"d5",0.326043,0.0343037,"ML",31,-0.157288881
"46",1975,"Argentina",7.8367609385516,"d6",0.326043,0.0343037,"ML",31,-0.157288881
"47",1975,"Argentina",9.2803924804096,"d7",0.326043,0.0343037,"ML",31,-0.157288881
"48",1975,"Argentina",11.2269635099028,"d8",0.326043,0.0343037,"ML",31,-0.157288881
"49",1975,"Argentina",14.2894173017992,"d9",0.326043,0.0343037,"ML",31,-0.157288881
"50",1975,"Argentina",25.68561132401,"d10",0.326043,0.0343037,"ML",31,-0.157288881
"51",1975,"Australia_NZ",4.166215053907,"d1",0.316421,0.0367484,"ML",6,-0.41197186
"52",1975,"Australia_NZ",6.740006316033,"d2",0.316421,0.0367484,"ML",6,-0.41197186
"53",1975,"Australia_NZ",8.331514965658,"d3",0.316421,0.0367484,"ML",6,-0.41197186
"54",1975,"Australia_NZ",9.807842747206,"d4",0.316421,0.0367484,"ML",6,-0.41197186
"55",1975,"Australia_NZ",11.31064833836,"d5",0.316421,0.0367484,"ML",6,-0.41197186
"56",1975,"Australia_NZ",12.939256390473,"d6",0.316421,0.0367484,"ML",6,-0.41197186
"57",1975,"Australia_NZ",14.839982016221,"d7",0.316421,0.0367484,"ML",6,-0.41197186
"58",1975,"Australia_NZ",17.299213973323,"d8",0.316421,0.0367484,"ML",6,-0.41197186
"59",1975,"Australia_NZ",20.476380976002,"d9",0.316421,0.0367484,"ML",6,-0.41197186
"60",1975,"Australia_NZ",27.959939222817,"d10",0.316421,0.0367484,"ML",6,-0.41197186
"61",1975,"Brazil",0.3326581285528,"d1",0.148224,0.0226963,"ML",7,-0.26858937
"62",1975,"Brazil",0.7741232619624,"d2",0.148224,0.0226963,"ML",7,-0.26858937
"63",1975,"Brazil",1.182678504466,"d3",0.148224,0.0226963,"ML",7,-0.26858937
"64",1975,"Brazil",1.6388236980812,"d4",0.148224,0.0226963,"ML",7,-0.26858937
"65",1975,"Brazil",2.1735202049572,"d5",0.148224,0.0226963,"ML",7,-0.26858937
"66",1975,"Brazil",2.8427076923152,"d6",0.148224,0.0226963,"ML",7,-0.26858937
"67",1975,"Brazil",3.7675699956128,"d7",0.148224,0.0226963,"ML",7,-0.26858937
"68",1975,"Brazil",5.1781883263504,"d8",0.148224,0.0226963,"ML",7,-0.26858937
"69",1975,"Brazil",7.8396646246768,"d9",0.148224,0.0226963,"ML",7,-0.26858937
"70",1975,"Brazil",22.7264655630252,"d10",0.148224,0.0226963,"ML",7,-0.26858937
"71",1975,"Canada",3.6292758,"d1",0.281344,0.0293177,"ML",8,-0.300806662
"72",1975,"Canada",6.89103,"d2",0.281344,0.0293177,"ML",8,-0.300806662
"73",1975,"Canada",8.881772,"d3",0.281344,0.0293177,"ML",8,-0.300806662
"74",1975,"Canada",10.4590522,"d4",0.281344,0.0293177,"ML",8,-0.300806662
"75",1975,"Canada",12.1128994,"d5",0.281344,0.0293177,"ML",8,-0.300806662
"76",1975,"Canada",13.9811342,"d6",0.281344,0.0293177,"ML",8,-0.300806662
