"","year","pc_GDP","region","gcam.consumer","model","Units","input","value","totalPop","subregional.population.share"
"59",1975,20.476380976002,"Australia_NZ","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",0.572835646969961,1685.6,0.1
"60",1975,27.959939222817,"Australia_NZ","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.544329766158449,1685.6,0.1
"61",1975,0.3326581285528,"Brazil","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",3.01858875800585,10721.6,0.1
"62",1975,0.7741232619624,"Brazil","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",7.68768255142975,10721.6,0.1
"63",1975,1.182678504466,"Brazil","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",7.39943249385178,10721.6,0.1
"64",1975,1.6388236980812,"Brazil","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",6.70891860984653,10721.6,0.1
"65",1975,2.1735202049572,"Brazil","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",6.04041182450716,10721.6,0.1
"66",1975,2.8427076923152,"Brazil","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",5.44149387302035,10721.6,0.1
"67",1975,3.7675699956128,"Brazil","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",4.89151966275132,10721.6,0.1
"68",1975,5.1781883263504,"Brazil","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",4.37859717412961,10721.6,0.1
"69",1975,7.8396646246768,"Brazil","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",3.86620565655173,10721.6,0.1
"70",1975,22.7264655630252,"Brazil","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",3.1156260967686,10721.6,0.1
"71",1975,3.6292758,"Canada","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",1.34061022747336,2305.9,0.1
"72",1975,6.89103,"Canada","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",1.0781452045099,2305.9,0.1
"73",1975,8.881772,"Canada","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",1.00445829618404,2305.9,0.1
"74",1975,10.4590522,"Canada","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",0.964294404182324,2305.9,0.1
"75",1975,12.1128994,"Canada","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",0.932474535065823,2305.9,0.1
"76",1975,13.9811342,"Canada","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",0.90484526802131,2305.9,0.1
"77",1975,16.2781442,"Canada","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",0.878875399637579,2305.9,0.1
"78",1975,19.4020778,"Canada","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",0.852664976608126,2305.9,0.1
"79",1975,24.0267246,"Canada","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",0.825455040283606,2305.9,0.1
"80",1975,37.4718898,"Canada","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.782137172909943,2305.9,0.1
"81",1975,0.2782198871785,"Central America and Caribbean","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0.510189672954201,4512.7,0.1
"82",1975,0.5557488823708,"Central America and Caribbean","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",3.28865563182322,4512.7,0.1
"83",1975,0.8644488044175,"Central America and Caribbean","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",3.79123866645426,4512.7,0.1
"84",1975,1.1740366585292,"Central America and Caribbean","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",3.65157618965269,4512.7,0.1
"85",1975,1.5640131618147,"Central America and Caribbean","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",3.35130762789975,4512.7,0.1
"86",1975,1.9524585364307,"Central America and Caribbean","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",3.08090188117712,4512.7,0.1
"87",1975,2.4567515861323,"Central America and Caribbean","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",2.80337016030296,4512.7,0.1
"88",1975,3.1672674446694,"Central America and Caribbean","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",2.52159561855098,4512.7,0.1
"89",1975,4.5542879736051,"Central America and Caribbean","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",2.18251038556263,4512.7,0.1
"90",1975,9.5100670387745,"Central America and Caribbean","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",1.71447095769152,4512.7,0.1
"91",1975,0.7257892503207,"Central Asia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",5.31994625096892,5197.5,0.1
"92",1975,1.102899767271,"Central Asia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",5.26668909484064,5197.5,0.1
"93",1975,1.4011660054845,"Central Asia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",5.01141203006867,5197.5,0.1
"94",1975,1.6567176137871,"Central Asia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",4.79109185514029,5197.5,0.1
"95",1975,2.0173619692878,"Central Asia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",4.51801706218928,5197.5,0.1
"96",1975,2.3523186910254,"Central Asia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",4.30747589509641,5197.5,0.1
"97",1975,2.8338389951823,"Central Asia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",4.06510121100101,5197.5,0.1
"98",1975,3.4624939220595,"Central Asia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",3.82676850117859,5197.5,0.1
"99",1975,4.3000162686888,"Central Asia","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",3.59876591541405,5197.5,0.1
"100",1975,6.4504975168929,"Central Asia","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",3.25344264361869,5197.5,0.1
"101",1975,0.11462711889986,"China","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",14.0224786784133,93069.1,0.1
"102",1975,0.175446336079,"China","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",14.5960261780641,93069.1,0.1
"103",1975,0.21196995763524,"China","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",16.9242895707284,93069.1,0.1
"104",1975,0.24359892042374,"China","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",21.0978570183397,93069.1,0.1
"105",1975,0.27457628633862,"China","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",26.9870736444562,93069.1,0.1
"106",1975,0.30796499265392,"China","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",34.7420381941,93069.1,0.1
"107",1975,0.346981240102,"China","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",44.7339788296273,93069.1,0.1
"108",1975,0.3974091807756,"China","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",57.7274271012,93069.1,0.1
"109",1975,0.47813098900028,"China","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",76.0811501353783,93069.1,0.1
"110",1975,0.79011497809174,"China","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",110.549048984707,93069.1,0.1
"111",1975,0.2157167725554,"Colombia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0.0268163381232095,2406.6,0.1
"112",1975,0.5433088243722,"Colombia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",1.79044207995101,2406.6,0.1
"113",1975,0.8451846807894,"Colombia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",2.13298589864326,2406.6,0.1
"114",1975,1.1781328103298,"Colombia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",2.04257566875932,2406.6,0.1
"115",1975,1.5648360543666,"Colombia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",1.88130832003959,2406.6,0.1
"116",1975,2.0425962895644,"Colombia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",1.70401082414086,2406.6,0.1
"117",1975,2.6909239048668,"Colombia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",1.52644116520212,2406.6,0.1
"118",1975,3.6615299456136,"Colombia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",1.35238098960023,2406.6,0.1
"119",1975,5.4357942528666,"Colombia","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",1.17373008173092,2406.6,0.1
"120",1975,14.8837764646752,"Colombia","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.901198330037177,2406.6,0.1
"121",1975,2.0212787156016,"EU-12","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",7.70077669387955,9962.9,0.1
"122",1975,2.8792282800736,"EU-12","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",6.86363026126927,9962.9,0.1
"123",1975,3.4578096644,"EU-12","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",6.47871610667239,9962.9,0.1
"124",1975,3.9497963837696,"EU-12","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",6.2239167683974,9962.9,0.1
"125",1975,4.4522252882016,"EU-12","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",6.01267235576068,9962.9,0.1
"126",1975,4.93943549736,"EU-12","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",5.84306227828678,9962.9,0.1
"127",1975,5.5313001790592,"EU-12","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",5.67206985850865,9962.9,0.1
"128",1975,6.2464485660304,"EU-12","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",5.50365356529334,9962.9,0.1
"129",1975,7.4679204499536,"EU-12","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",5.2829209722874,9962.9,0.1
"130",1975,10.451357078344,"EU-12","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",4.94274147604436,9962.9,0.1
"131",1975,3.065862682892,"EU-15","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",23.15178451867,35001.4,0.1
"132",1975,4.846386328877,"EU-15","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",19.7347199696607,35001.4,0.1
"133",1975,6.187600683612,"EU-15","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",18.3055562346049,35001.4,0.1
"134",1975,7.52201399517,"EU-15","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",17.3387312748619,35001.4,0.1
"135",1975,8.777703905349,"EU-15","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",16.6724341236074,35001.4,0.1
"136",1975,10.283947126461,"EU-15","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",16.0690439230091,35001.4,0.1
"137",1975,12.043206143717,"EU-15","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",15.5394456871594,35001.4,0.1
"138",1975,14.384109838975,"EU-15","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",15.0196412631851,35001.4,0.1
"139",1975,18.827672932502,"EU-15","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",14.3627133958437,35001.4,0.1
"140",1975,31.720496362445,"EU-15","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",13.4379737891236,35001.4,0.1
"141",1975,1.3640859357132,"Europe_Eastern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",4.73786424046395,6184.8,0.1
"142",1975,2.209317834969,"Europe_Eastern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",4.09855808698975,6184.8,0.1
"143",1975,2.7418819266384,"Europe_Eastern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",3.8220524064012,6184.8,0.1
"144",1975,3.193824018147,"Europe_Eastern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",3.64204967565593,6184.8,0.1
"145",1975,3.6966606047952,"Europe_Eastern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",3.48337612524752,6184.8,0.1
"146",1975,4.2949948863234,"Europe_Eastern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",3.33507350515749,6184.8,0.1
"147",1975,5.0613348067086,"Europe_Eastern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",3.1892858143561,6184.8,0.1
"148",1975,6.1775022407448,"Europe_Eastern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",3.03415452588116,6184.8,0.1
"149",1975,7.7875391617926,"Europe_Eastern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",2.8810170157455,6184.8,0.1
"150",1975,13.4402586341352,"Europe_Eastern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",2.61384303369285,6184.8,0.1
"151",1975,0.592686750236,"Europe_Non_EU","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",7.01771405675135,6102.9,0.1
"152",1975,0.9498381983496,"Europe_Non_EU","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",7.4462028347242,6102.9,0.1
"153",1975,1.2616809483411,"Europe_Non_EU","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",7.17688640982087,6102.9,0.1
"154",1975,1.5719211625418,"Europe_Non_EU","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",6.84459520615282,6102.9,0.1
"155",1975,1.9265932599879,"Europe_Non_EU","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",6.50316540119368,6102.9,0.1
"156",1975,2.3768532685359,"Europe_Non_EU","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",6.15140249959063,6102.9,0.1
"157",1975,2.9918270731685,"Europe_Non_EU","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",5.7910326344312,6102.9,0.1
"158",1975,4.0301062992064,"Europe_Non_EU","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",5.38302226678654,6102.9,0.1
"159",1975,5.9666085567249,"Europe_Non_EU","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",4.95380822455825,6102.9,0.1
"160",1975,11.4229844498168,"Europe_Non_EU","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",4.47144041168792,6102.9,0.1
"161",1975,5.296088836218,"European Free Trade Association","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0.639455244338637,1058.7,0.1
"162",1975,8.229923388448,"European Free Trade Association","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",0.558461918254749,1058.7,0.1
"163",1975,10.061696036872,"European Free Trade Association","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",0.529935596493023,1058.7,0.1
"164",1975,11.700709631056,"European Free Trade Association","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",0.511384220109876,1058.7,0.1
"165",1975,13.350758086666,"European Free Trade Association","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",0.496951456847872,1058.7,0.1
"166",1975,15.177967978234,"European Free Trade Association","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",0.484351331639366,1058.7,0.1
"167",1975,17.389686644265,"European Free Trade Association","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",0.472377801298123,1058.7,0.1
"168",1975,20.355766762196,"European Free Trade Association","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",0.460109128049384,1058.7,0.1
"169",1975,25.184187881405,"European Free Trade Association","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",0.445894071505121,1058.7,0.1
"170",1975,44.06621475464,"European Free Trade Association","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.418630111608661,1058.7,0.1
"171",1975,0.13316545222875,"India","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0.844086541708849,62310.3,0.1
"172",1975,0.2178248833953,"India","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",3.7766557408366,62310.3,0.1
"173",1975,0.2766300929163,"India","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",11.0326785624518,62310.3,0.1
"174",1975,0.3334090229937,"India","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",20.1223911744341,62310.3,0.1
"175",1975,0.39406465800585,"India","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",28.9024351148303,62310.3,0.1
"176",1975,0.4648970512809,"India","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",36.6418134950618,62310.3,0.1
"177",1975,0.5562129594924,"India","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",42.3991881719356,62310.3,0.1
"178",1975,0.68702944289805,"India","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",46.3424341618345,62310.3,0.1
"179",1975,0.9186031432179,"India","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",47.3843051790503,62310.3,0.1
"180",1975,2.0486132996013,"India","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",38.3971978029919,62310.3,0.1
"181",1975,0.18817195700465,"Indonesia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",1.99324705405998,13068.1,0.1
"182",1975,0.30306263279015,"Indonesia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",4.66297058115522,13068.1,0.1
"183",1975,0.37966649553165,"Indonesia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",7.32437793470439,13068.1,0.1
"184",1975,0.4513113631779,"Indonesia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",9.5754406225649,13068.1,0.1
"185",1975,0.5259708104644,"Indonesia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",11.4084365785268,13068.1,0.1
"186",1975,0.6110416130161,"Indonesia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",12.852277734473,13068.1,0.1
"187",1975,0.71734858842505,"Indonesia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",13.895051641037,13068.1,0.1
"188",1975,0.8646912197394,"Indonesia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",14.4490428618086,13068.1,0.1
"189",1975,1.1133837956464,"Indonesia","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",14.2990666590955,13068.1,0.1
